0.558425, 0.57556
0.538453, 0.574682
0.544946, 0.580048
0.57311, 0.588979
0.57186, 0.585088
0.567105, 0.584777
0.543104, 0.578597
0.545005, 0.575756
0.546094, 0.582146
0.549762, 0.572864
0.540241, 0.570271
0.520298, 0.553704
0.504813, 0.538699
0.507979, 0.5365
0.510869, 0.553405
0.512228, 0.557383
0.508767, 0.547282
0.513843, 0.545635
0.510785, 0.547084
0.505506, 0.549294
0.506589, 0.549962
0.514236, 0.552392
0.514115, 0.549507
0.507016, 0.552643
0.514216, 0.552976
